nam,thang,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe
2020,8,1800000,33.0,20.96803281,105.7643197,Nhacap,3.62,503.75,Khepkin,0,0,0,0,0,0,0,0,1,0,0,1
2020,5,5300000,53.0,20.991764,105.839632,Nhatang,2.5,52.03,Khepkin,1,0,1,1,0,0,0,0,0,0,1,0
2020,5,1600000,20.0,20.991631,105.839302,Nhacap,2.5,44.45,KKK,1,0,0,0,0,0,0,0,0,0,0,1
2020,5,5200000,53.0,20.991439,105.838744,Nhatang,2.3,250.72,Khepkin,1,0,0,1,0,0,0,0,0,0,0,0
2020,6,3200000,30.0,20.992354,105.838949,Nhatang,2.28,88.58,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,4900000,51.0,20.989741,105.83803,Nhatang,2.5,72.95,Khepkin,1,1,1,0,1,0,0,0,0,0,0,0
2019,10,2000000,30.0,21.041332,105.788354,Nhacap,4.11,30.15,KKK,1,0,1,1,0,0,0,0,0,0,0,0
2019,10,2200000,18.0,21.040976,105.789163,Nhatang,2.86,70.27,Khepkin,1,0,1,1,0,0,0,0,0,0,0,1
2019,10,2000000,18.0,21.040383,105.78855,Nhatang,2.9,150.55,Khepkin,0,0,0,0,0,0,0,0,0,0,1,1
2016,10,2500000,23.0,21.044816,105.786283,Ccmn,2.51,16.23,Khepkin,1,0,1,0,0,0,1,0,0,0,0,1
2020,1,3100000,25.0,21.043655,105.784952,Ccmn,3.5,150.12,Khepkin,1,1,1,1,1,1,0,1,0,0,0,1
2018,9,4000000,30.0,21.044019,105.786059,Nhatang,3.73,9.6,Khepkin,1,0,1,1,0,0,0,0,0,0,1,1
2020,12,2200000,15.0,21.009876,105.781261,Nhatang,3.19,173.55,Khepkin,1,0,1,0,0,1,0,0,0,0,0,0
2020,12,2200000,15.0,21.009876,105.781261,Nhatang,3.59,280.55,Khepkin,0,0,1,0,0,1,0,0,0,0,0,0
2020,7,3100000,23.0,21.009679,105.78147,Ccmn,3.2,165.21,Khepkin,0,0,1,1,0,1,0,1,0,0,1,1
2021,1,1500000,20.0,21.003966,105.781993,Nhacap,2.2,43.76,Khepkin,0,0,0,0,0,0,0,0,1,0,0,0
2020,8,4000000,25.0,21.011646,105.780644,Ccmn,2.5,380.18,Khepkin,1,0,1,0,0,1,0,1,0,0,0,1
2020,4,3600000,35.0,21.0099571,105.7843298,Nhatang,2.39,250.65,Khepkin,1,1,1,0,0,0,0,1,0,0,1,1
2020,3,5000000,33.0,21.01039,105.782028,Ccmn,3.5,45.76,Khepkin,1,1,1,1,1,0,1,1,0,0,0,0
2018,3,4300000,25.0,21.00879,105.7820685,Ccmn,3.19,22.19,Khepkin,1,0,1,1,0,0,0,1,0,1,1,0
2020,12,4500000,28.0,21.034055,105.787688,Ccmn,4.09,113.35,Khepkin,1,1,0,1,1,1,0,1,0,0,1,0
2020,12,2800000,20.0,21.035305,105.787904,Nhatang,2.52,300.74,Khepkin,1,0,0,1,0,1,0,0,0,0,0,0
2020,10,4000000,25.0,21.030838,105.791972,Nhatang,7.48,5.74,Khepkin,1,0,1,1,0,0,1,1,0,0,0,1
2020,10,3500000,25.0,21.0321301,105.789222,Nhatang,3.9,34.21,Khepkin,0,0,1,1,0,0,1,0,0,1,0,0
2020,7,1600000,10.0,21.033337,105.786777,Nhatang,3.5,206.05,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2017,7,1800000,18.0,21.035507,105.788429,Nhacap,2.39,71.92,Khepkin,1,0,1,0,1,0,0,1,0,0,0,1
2016,6,3800000,25.0,21.035827,105.788256,Ccmn,3.39,103.14,Khepkin,1,0,1,1,1,1,0,1,0,0,0,0
2016,5,2100000,20.0,21.0318504,105.787395,Nhacap,7.45,7.92,Khepkin,1,0,1,0,0,0,0,0,0,0,0,0
2019,8,2400000,16.0,21.035711,105.790231,Nhacap,3.25,70.6,Khepkin,1,0,0,1,0,0,1,0,0,0,0,1
2018,5,4500000,25.0,21.031818,105.789498,Nhatang,5.73,9.34,Khepkin,1,0,1,1,1,0,1,1,0,0,0,1
2020,3,3200000,27.0,21.030962,105.786037,Nhatang,5.73,25.07,Khepkin,1,0,1,1,0,0,0,1,0,1,0,1
2020,6,4000000,35.0,21.031409,105.785068,Nhatang,5.79,74.35,Khepkin,1,0,1,1,0,0,1,0,0,1,0,0
2020,7,4600000,35.0,21.031624,105.784044,Nhatang,6.45,66.28,Khepkin,1,1,1,1,0,0,0,1,0,1,0,0
2019,8,4000000,22.0,21.035037,105.778253,Ccmn,3.68,47.56,Khepkin,1,1,1,1,0,0,0,1,0,1,0,1
2020,12,2500000,25.0,21.033896,105.776683,Nhatang,5.0,315.73,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,5,2000000,20.0,21.035472,105.775192,Nhatang,3.27,187.48,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2019,11,1500000,20.0,21.033084,105.774937,Nhacap,2.0,140.89,Khepkin,1,0,1,1,1,1,0,1,0,0,0,1
2016,9,3200000,28.0,21.033557,105.775398,Ccmn,2.24,203.38,Khepkin,1,0,1,1,0,0,0,0,0,1,1,1
2020,10,4500000,40.0,21.031035,105.774062,Ccmn,5.47,28.74,Khepkin,1,1,1,1,0,0,0,1,0,0,0,1
2019,7,1800000,14.0,21.03294,105.770337,Nhatang,3.77,24.68,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,7,5500000,50.0,21.016816,105.805405,Nhatang,2.58,160.49,Khepkin,1,1,1,1,0,0,0,1,0,0,1,1
2020,3,2000000,15.0,21.017219,105.808285,Nhatang,3.58,126.88,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2020,8,3800000,30.0,21.017804,105.805368,Nhatang,2.98,133.97,Khepkin,1,1,1,1,1,1,0,0,0,0,0,1
2021,3,3400000,40.0,20.976926,105.82353,Ccmn,2.3,56.0,Khepkin,0,0,1,1,0,0,0,0,0,1,0,0
2020,3,1800000,18.0,21.017564,105.805634,Nhatang,2.63,77.15,Khepkin,1,1,1,0,1,1,0,1,0,0,0,0
2020,8,2500000,20.0,21.015592,105.805743,Nhatang,3.21,36.65,Khepkin,1,1,1,1,0,1,0,1,0,0,0,1
2020,8,2250000,25.0,21.018139,105.808516,Nhatang,2.28,94.69,KKK,1,0,1,0,1,0,1,0,0,0,0,1
2020,12,3800000,30.0,21.038952,105.82317,Nhatang,2.5,15.93,Khepkin,0,0,1,0,0,0,0,0,1,0,0,1
2020,5,1700000,20.0,21.045469,105.808712,Nhatang,2.56,176.35,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,3000000,30.0,21.040988,105.820207,Nhatang,3.98,106.16,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,2900000,32.0,20.997593,105.870475,Nhatang,2.2,150.8,Khepkin,0,0,0,0,0,0,0,0,1,0,0,1
2020,9,2500000,15.0,21.04499,105.812432,Nhatang,6.02,10.21,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,9,2600000,25.0,21.04093261,105.8188819,Nhatang,2.66,137.03,Khepkin,1,1,1,1,1,1,0,1,0,0,1,1
2020,8,2500000,30.0,21.039613,105.826034,Nhacap,1.88,59.73,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2020,6,1500000,15.0,21.046028,105.808374,Nhatang,2.3,128.23,KKK,1,0,0,0,0,0,0,1,0,0,0,1
2020,6,1500000,13.0,21.045025,105.811779,Nhatang,2.29,33.96,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2020,9,1600000,10.0,21.009742,105.807258,Nhacap,2.8,73.0,Khepkin,1,0,1,0,0,0,0,1,1,0,0,1
2020,9,1300000,10.0,20.991646,105.863525,Nhatang,2.2,550.0,KKK,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,750000,12.0,20.951019051,105.75745091,Nhatang,4.12,37.98,KKK,1,0,0,0,0,0,0,0,0,0,0,1
2020,9,1800000,18.0,20.962211,105.812951,Nhatang,2.2,122.0,KKK,1,0,1,0,1,1,0,0,0,0,1,1
2020,9,2700000,20.0,21.051503,105.8058931,Ccmn,2.4,100.0,Khepkin,1,0,1,1,0,0,0,1,0,0,0,1
2020,10,4000000,25.0,21.0107401,105.7995194,Ccmn,8.2,5.0,Khepkin,1,1,1,1,0,1,0,0,0,0,0,1
2020,9,3000000,25.0,21.0258247,105.842064547,Nhatang,9.0,5.0,Khepkin,0,0,1,1,0,0,0,0,1,0,0,0
2020,10,2200000,15.0,21.000861,105.820063,Nhatang,2.1,158.0,Khepkin,0,0,1,1,0,0,0,1,0,0,0,1
2020,9,3000000,20.0,21.015511,105.805678,Nhatang,5.2,30.0,Khepkin,1,1,1,1,0,1,0,1,0,0,0,1
2020,9,3500000,25.0,21.007686,105.818055,Nhatang,3.5,5.0,Khepkin,1,1,1,1,1,1,0,1,0,0,1,1
2020,9,3000000,22.0,20.997495,105.821833,Nhacap,5.0,5.0,Khepkin,1,0,1,1,0,1,0,0,0,0,1,0
2020,9,3500000,25.0,20.987559,105.8129422,Nhatang,7.2,5.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,0
2020,9,2300000,20.0,20.9689,105.785076,Nhatang,2.2,45.0,KKK,1,1,1,1,1,0,0,1,0,0,0,1
2020,9,2800000,22.0,20.978337,105.788668,Nhatang,3.5,96.0,Khepkin,1,1,1,1,0,1,0,0,0,0,1,0
2020,9,3300000,35.0,20.986502,105.791957,Nhatang,2.2,140.0,Khepkin,0,0,0,0,0,0,0,0,0,0,1,1
2020,9,3300000,35.0,20.999683,105.861033,Nhatang,2.2,50.0,Khepkin,0,0,1,1,0,0,0,1,0,0,0,0
2020,9,2400000,20.0,20.9687105,105.786235,Nhatang,5.8,5.0,KKK,1,1,1,1,0,1,0,1,0,0,0,1
2020,11,1500000,25.0,21.070436,105.854669,Nhacap,3.2,30.0,Khepkin,1,0,1,1,0,1,0,0,1,0,0,0
2020,10,2000000,20.0,21.0098434,105.806042,Nhatang,2.6,20.0,KKK,0,0,0,0,0,0,0,1,0,0,0,1
2020,11,2500000,28.0,20.956892,105.796977,Ccmn,2.2,33.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,0
2020,11,4000000,30.0,21.010926,105.817133,Nhatang,2.2,58.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,1
2020,11,4000000,28.0,21.0055267,105.7791327,Ccmn,14.0,20.0,Khepkin,1,0,1,1,1,0,0,1,0,1,0,0
2020,11,3000000,25.0,21.0426522,105.8474871,Nhatang,2.2,40.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,1
2020,10,2000000,14.0,21.088513,105.798585,Nhatang,2.2,50.0,Khepkin,0,0,1,1,0,1,0,0,0,0,0,0
2020,11,2800000,18.0,21.0325002,105.8476534,Nhatang,2.4,500.0,Khepkin,0,0,1,0,0,0,1,0,0,0,0,0
2020,11,2200000,13.0,21.0007205,105.853629,Nhatang,2.2,320.0,KKK,0,0,1,1,0,0,0,0,0,0,0,0
2020,10,4500000,26.0,21.0355536,105.8528836,Nhatang,5.03,200.0,Khepkin,1,1,1,1,1,0,0,0,0,0,0,0
2020,10,2800000,30.0,21.0499504,105.8422235,Nhatang,2.6,160.0,Khepkin,1,1,1,1,0,0,0,0,0,0,1,1
2020,10,3500000,17.0,21.0364733,105.8028875,Ccmn,6.4,5.0,Khepkin,1,1,1,1,0,1,0,1,0,0,0,0
2020,12,3800000,35.0,20.994142,105.776415,Ccmn,5.53,5.0,Khepkin,1,0,1,1,0,0,0,1,0,1,1,1
2020,12,2500000,22.0,21.077288,105.7738373,Nhatang,4.44,219.0,Khepkin,0,0,0,1,0,0,0,1,0,0,0,0
2020,12,3000000,30.0,21.0863576,105.8065808,Nhatang,8.6,8.0,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,12,5000000,30.0,21.014561,105.840337,Nhatang,6.8,22.6,Khepkin,1,0,1,1,1,1,0,1,0,1,1,1
2020,12,2000000,32.0,20.933508,105.845249,Nhacap,5.2,112.0,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,2500000,20.0,20.959237,105.820791,Nhatang,2.8,6.0,Khepkin,0,0,0,0,0,1,0,1,0,1,1,1
2020,12,2500000,40.0,20.956492,105.796681,Nhatang,7.6,4.0,Khepkin,0,0,0,0,0,0,0,1,0,0,0,1
2020,12,4000000,35.0,21.008657,105.812828,Ccmn,8.5,53.6,Khepkin,1,1,1,1,1,1,0,1,0,0,0,0
2020,12,6800000,60.0,21.009196,105.808173,Nhatang,3.2,4.9,Khepkin,1,1,0,1,1,1,0,1,0,0,0,0
2020,12,2000000,25.0,21.032966,105.802645,Nhatang,2.1,53.6,Khepkin,0,0,0,1,0,0,0,0,0,0,0,1
2020,12,4600000,30.0,21.046293,105.812353,Nhatang,7.8,53.6,Khepkin,1,0,1,1,1,1,0,0,0,0,0,0
2020,12,5000000,35.0,21.0182069,105.7792653,Ccmn,3.7,17.8,Khepkin,1,1,1,1,0,1,0,1,0,0,0,0
2020,12,3500000,25.0,20.9680938,105.7819472,Ccmn,7.9,5.0,Khepkin,1,1,1,1,0,1,0,0,0,1,1,0
2020,12,3000000,42.0,20.955657,105.757303,Nhacap,11.8,3.0,Khepkin,1,0,1,1,1,0,0,0,0,0,0,0
2021,4,2100000,20.0,21.047088,105.779942,Nhatang,2.5,116.3,Khepkin,1,0,1,1,1,0,0,0,0,0,0,0
2021,3,3200000,40.0,20.9766578954,105.8239199494,Nhatang,2.2,60.8,Khepkin,0,0,1,1,0,0,0,0,0,1,0,0
2021,3,3500000,35.0,20.9988360184,105.8708469269,Ccmn,2.5,50.6,Khepkin,0,0,0,0,0,0,0,0,1,0,0,1
